09:53:59 INFO  httpx | HTTP Request: GET http://127.0.0.1:8000/api/health "HTTP/1.1 200 OK"
09:53:59 INFO  tests.setup | Resetting database at http://127.0.0.1:8000
09:54:01 INFO  httpx | HTTP Request: POST http://127.0.0.1:8000/api/test/reset "HTTP/1.1 200 OK"
09:54:01 INFO  tests.setup | Database reset complete: {'tenants': 2, 'users': 6, 'contacts': 60, 'segments': 4, 'campaigns': 5, 'notifications': 3, 'surveys': 2, 'survey_responses': 5, 'deliveries': 15}
09:54:01 INFO  httpx | HTTP Request: POST http://127.0.0.1:8000/api/auth/login "HTTP/1.1 200 OK"
09:54:01 INFO  tests.http | POST http://127.0.0.1:8000/api/auth/login -> 200 (324 ms)
09:54:01 INFO  httpx | HTTP Request: POST http://127.0.0.1:8000/api/campaigns "HTTP/1.1 201 Created"
09:54:01 INFO  tests.http | POST http://127.0.0.1:8000/api/campaigns -> 201 (14 ms)
09:54:01 INFO  httpx | HTTP Request: PATCH http://127.0.0.1:8000/api/campaigns/6 "HTTP/1.1 200 OK"
09:54:01 INFO  tests.http | PATCH http://127.0.0.1:8000/api/campaigns/6 -> 200 (9 ms)
