11:06:27 INFO  httpx | HTTP Request: GET http://127.0.0.1:8000/api/health "HTTP/1.1 200 OK"
11:06:27 INFO  tests.setup | Resetting database at http://127.0.0.1:8000
11:06:29 INFO  httpx | HTTP Request: POST http://127.0.0.1:8000/api/test/reset "HTTP/1.1 200 OK"
11:06:29 INFO  tests.setup | Database reset complete: {'tenants': 2, 'users': 6, 'contacts': 60, 'segments': 4, 'campaigns': 5, 'notifications': 3, 'surveys': 2, 'survey_responses': 5, 'deliveries': 15}
11:06:29 INFO  httpx | HTTP Request: POST http://127.0.0.1:8000/api/auth/login "HTTP/1.1 200 OK"
11:06:29 INFO  tests.http | POST http://127.0.0.1:8000/api/auth/login -> 200 (289 ms)
11:06:29 INFO  httpx | HTTP Request: POST http://127.0.0.1:8000/api/campaigns "HTTP/1.1 201 Created"
11:06:29 INFO  tests.http | POST http://127.0.0.1:8000/api/campaigns -> 201 (13 ms)
11:06:29 INFO  httpx | HTTP Request: PATCH http://127.0.0.1:8000/api/campaigns/6 "HTTP/1.1 200 OK"
11:06:29 INFO  tests.http | PATCH http://127.0.0.1:8000/api/campaigns/6 -> 200 (15 ms)
