10:04:22 INFO  httpx | HTTP Request: GET http://127.0.0.1:8000/api/health "HTTP/1.1 200 OK"
10:04:22 INFO  tests.setup | Resetting database at http://127.0.0.1:8000
10:04:24 INFO  httpx | HTTP Request: POST http://127.0.0.1:8000/api/test/reset "HTTP/1.1 200 OK"
10:04:24 INFO  tests.setup | Database reset complete: {'tenants': 2, 'users': 6, 'contacts': 60, 'segments': 4, 'campaigns': 5, 'notifications': 3, 'surveys': 2, 'survey_responses': 5, 'deliveries': 15}
10:04:24 INFO  httpx | HTTP Request: POST http://127.0.0.1:8000/api/auth/login "HTTP/1.1 200 OK"
10:04:24 INFO  tests.http | POST http://127.0.0.1:8000/api/auth/login -> 200 (239 ms)
10:04:24 INFO  httpx | HTTP Request: POST http://127.0.0.1:8000/api/auth/login "HTTP/1.1 200 OK"
10:04:24 INFO  tests.http | POST http://127.0.0.1:8000/api/auth/login -> 200 (238 ms)
10:04:24 INFO  httpx | HTTP Request: GET http://127.0.0.1:8000/api/auth/me "HTTP/1.1 200 OK"
10:04:24 INFO  tests.http | GET http://127.0.0.1:8000/api/auth/me -> 200 (4 ms)
