11:02:36 INFO  httpx | HTTP Request: POST http://127.0.0.1:8000/api/contacts "HTTP/1.1 201 Created"
11:02:36 INFO  tests.http | POST http://127.0.0.1:8000/api/contacts -> 201 (7 ms)
11:02:36 INFO  httpx | HTTP Request: GET http://127.0.0.1:8000/api/contacts?country=GB "HTTP/1.1 200 OK"
11:02:36 INFO  tests.http | GET http://127.0.0.1:8000/api/contacts?country=GB -> 200 (8 ms)
11:02:36 INFO  httpx | HTTP Request: GET http://127.0.0.1:8000/api/contacts?plan=enterprise "HTTP/1.1 200 OK"
11:02:36 INFO  tests.http | GET http://127.0.0.1:8000/api/contacts?plan=enterprise -> 200 (7 ms)
11:02:36 INFO  httpx | HTTP Request: GET http://127.0.0.1:8000/api/contacts?country=GB&plan=enterprise "HTTP/1.1 200 OK"
11:02:36 INFO  tests.http | GET http://127.0.0.1:8000/api/contacts?country=GB&plan=enterprise -> 200 (5 ms)
11:02:36 INFO  httpx | HTTP Request: DELETE http://127.0.0.1:8000/api/contacts/77 "HTTP/1.1 204 No Content"
11:02:36 INFO  tests.http | DELETE http://127.0.0.1:8000/api/contacts/77 -> 204 (4 ms)
