10:38:41 INFO  httpx | HTTP Request: GET http://127.0.0.1:8000/api/health "HTTP/1.1 200 OK"
10:38:43 INFO  httpx | HTTP Request: POST http://127.0.0.1:8000/api/auth/login "HTTP/1.1 200 OK"
10:38:43 INFO  tests.http | POST http://127.0.0.1:8000/api/auth/login -> 200 (295 ms)
10:38:43 INFO  httpx | HTTP Request: POST http://127.0.0.1:8000/api/campaigns "HTTP/1.1 201 Created"
10:38:43 INFO  tests.http | POST http://127.0.0.1:8000/api/campaigns -> 201 (57 ms)
10:38:43 INFO  httpx | HTTP Request: PATCH http://127.0.0.1:8000/api/campaigns/6 "HTTP/1.1 200 OK"
10:38:43 INFO  tests.http | PATCH http://127.0.0.1:8000/api/campaigns/6 -> 200 (17 ms)
10:38:43 INFO  httpx | HTTP Request: PATCH http://127.0.0.1:8000/api/campaigns/6 "HTTP/1.1 200 OK"
10:38:43 INFO  tests.http | PATCH http://127.0.0.1:8000/api/campaigns/6 -> 200 (23 ms)
