07:12:21 INFO  httpx | HTTP Request: GET http://127.0.0.1:8000/api/health "HTTP/1.1 200 OK"
07:12:21 INFO  tests.setup | Resetting database at http://127.0.0.1:8000
07:12:23 INFO  httpx | HTTP Request: POST http://127.0.0.1:8000/api/test/reset "HTTP/1.1 200 OK"
07:12:23 INFO  tests.setup | Database reset complete: {'tenants': 2, 'users': 6, 'contacts': 60, 'segments': 4, 'campaigns': 5, 'notifications': 3, 'surveys': 2, 'survey_responses': 5, 'deliveries': 15}
07:12:23 INFO  httpx | HTTP Request: POST http://127.0.0.1:8000/api/auth/login "HTTP/1.1 200 OK"
07:12:23 INFO  tests.http | POST http://127.0.0.1:8000/api/auth/login -> 200 (260 ms)
07:12:23 INFO  httpx | HTTP Request: POST http://127.0.0.1:8000/api/auth/login "HTTP/1.1 200 OK"
07:12:23 INFO  tests.http | POST http://127.0.0.1:8000/api/auth/login -> 200 (259 ms)
07:12:23 INFO  httpx | HTTP Request: GET http://127.0.0.1:8000/api/auth/me "HTTP/1.1 200 OK"
07:12:23 INFO  tests.http | GET http://127.0.0.1:8000/api/auth/me -> 200 (6 ms)
