07:33:45 INFO  httpx | HTTP Request: POST http://127.0.0.1:8000/api/contacts "HTTP/1.1 201 Created"
07:33:45 INFO  tests.http | POST http://127.0.0.1:8000/api/contacts -> 201 (14 ms)
07:33:45 INFO  httpx | HTTP Request: GET http://127.0.0.1:8000/api/contacts?country=GB "HTTP/1.1 200 OK"
07:33:45 INFO  tests.http | GET http://127.0.0.1:8000/api/contacts?country=GB -> 200 (18 ms)
07:33:45 INFO  httpx | HTTP Request: GET http://127.0.0.1:8000/api/contacts?plan=enterprise "HTTP/1.1 200 OK"
07:33:45 INFO  tests.http | GET http://127.0.0.1:8000/api/contacts?plan=enterprise -> 200 (18 ms)
07:33:45 INFO  httpx | HTTP Request: GET http://127.0.0.1:8000/api/contacts?country=GB&plan=enterprise "HTTP/1.1 200 OK"
07:33:45 INFO  tests.http | GET http://127.0.0.1:8000/api/contacts?country=GB&plan=enterprise -> 200 (13 ms)
07:33:45 INFO  httpx | HTTP Request: DELETE http://127.0.0.1:8000/api/contacts/67 "HTTP/1.1 204 No Content"
07:33:45 INFO  tests.http | DELETE http://127.0.0.1:8000/api/contacts/67 -> 204 (17 ms)
