07:17:22 INFO  httpx | HTTP Request: GET http://127.0.0.1:8000/api/health "HTTP/1.1 200 OK"
07:17:25 INFO  httpx | HTTP Request: POST http://127.0.0.1:8000/api/auth/login "HTTP/1.1 200 OK"
07:17:25 INFO  tests.http | POST http://127.0.0.1:8000/api/auth/login -> 200 (327 ms)
07:17:25 INFO  httpx | HTTP Request: POST http://127.0.0.1:8000/api/campaigns "HTTP/1.1 201 Created"
07:17:25 INFO  tests.http | POST http://127.0.0.1:8000/api/campaigns -> 201 (35 ms)
07:17:25 INFO  httpx | HTTP Request: PATCH http://127.0.0.1:8000/api/campaigns/6 "HTTP/1.1 200 OK"
07:17:25 INFO  tests.http | PATCH http://127.0.0.1:8000/api/campaigns/6 -> 200 (28 ms)
07:17:25 INFO  httpx | HTTP Request: PATCH http://127.0.0.1:8000/api/campaigns/6 "HTTP/1.1 200 OK"
07:17:25 INFO  tests.http | PATCH http://127.0.0.1:8000/api/campaigns/6 -> 200 (14 ms)
