13:05:40 INFO  httpx | HTTP Request: GET http://127.0.0.1:8000/api/health "HTTP/1.1 200 OK"
13:05:42 INFO  httpx | HTTP Request: POST http://127.0.0.1:8000/api/auth/login "HTTP/1.1 200 OK"
13:05:42 INFO  tests.http | POST http://127.0.0.1:8000/api/auth/login -> 200 (309 ms)
13:05:42 INFO  httpx | HTTP Request: POST http://127.0.0.1:8000/api/contacts "HTTP/1.1 201 Created"
13:05:42 INFO  tests.http | POST http://127.0.0.1:8000/api/contacts -> 201 (21 ms)
13:05:42 INFO  httpx | HTTP Request: GET http://127.0.0.1:8000/api/contacts/64 "HTTP/1.1 200 OK"
13:05:42 INFO  tests.http | GET http://127.0.0.1:8000/api/contacts/64 -> 200 (10 ms)
13:05:42 INFO  httpx | HTTP Request: DELETE http://127.0.0.1:8000/api/contacts/64 "HTTP/1.1 204 No Content"
13:05:42 INFO  tests.http | DELETE http://127.0.0.1:8000/api/contacts/64 -> 204 (20 ms)
